name,node_type,ipv6,principal,subnet,physical_system
mercury.zh4-dll11.763,external,2a02:41b:300e:0:5000:a8ff:fe55:6f36,,,zh4-dll11.zh4.dfinity.network
mercury.zh4-dll12.764,external,2a02:41b:300e:0:5000:beff:fef4:f313,,,zh4-dll12.zh4.dfinity.network
mercury.zh4-dll13.765,external,2a02:41b:300e:0:5000:f8ff:fe93:b083,,,zh4-dll13.zh4.dfinity.network
mercury.zh4-dll14.766,external,2a02:41b:300e:0:5000:beff:fe0e:7908,,,zh4-dll14.zh4.dfinity.network
mercury.zh4-dll15.767,external,2a02:41b:300e:0:5000:c9ff:fe61:85f7,,,zh4-dll15.zh4.dfinity.network
mercury.zh4-dll16.768,external,2a02:41b:300e:0:5000:1eff:fe68:2002,,,zh4-dll16.zh4.dfinity.network
mercury.zh4-dll17.769,external,2a02:41b:300e:0:5000:81ff:fe44:5d7d,,,zh4-dll17.zh4.dfinity.network
mercury.zh4-dll18.770,external,2a02:41b:300e:0:5000:24ff:fe81:ef9,,,zh4-dll18.zh4.dfinity.network
mercury.zh4-dll19.771,external,2a02:41b:300e:0:5000:f8ff:fecd:4290,,,zh4-dll19.zh4.dfinity.network
mercury.zh4-dll20.772,external,2a02:41b:300e:0:5000:b7ff:fe5c:3223,,,zh4-dll20.zh4.dfinity.network
mercury.zh4-dll21.773,external,2a02:41b:300e:0:5000:c4ff:fe83:a379,,,zh4-dll21.zh4.dfinity.network
mercury.zh4-dll22.774,external,2a02:41b:300e:0:5000:ceff:fe7a:e405,,,zh4-dll22.zh4.dfinity.network
mercury.zh4-dll23.775,external,2a02:41b:300e:0:5000:c6ff:fe60:7879,,,zh4-dll23.zh4.dfinity.network
mercury.zh4-dll24.776,external,2a02:41b:300e:0:5000:a3ff:fe93:b1f5,,,zh4-dll24.zh4.dfinity.network
mercury.zh4-dll25.777,external,2a02:41b:300e:0:5000:2bff:fed4:7a07,,,zh4-dll25.zh4.dfinity.network
mercury.zh4-dll26.778,external,2a02:41b:300e:0:5000:49ff:fe41:84c7,,,zh4-dll26.zh4.dfinity.network
mercury.zh4-dll27.779,external,2a02:41b:300e:0:5000:98ff:fe2d:387c,,,zh4-dll27.zh4.dfinity.network
mercury.zh4-dll28.780,external,2a02:41b:300e:0:5000:52ff:fe7c:ee2a,,,zh4-dll28.zh4.dfinity.network
mercury.zh5-dll01.569,external,2a01:2a8:a13d:1:5000:b5ff:fe97:601d,,,zh5-dll01.zh5.dfinity.network
mercury.zh5-dll02.570,external,2a01:2a8:a13d:1:5000:deff:fe9e:f02b,,,zh5-dll02.zh5.dfinity.network
mercury.zh5-dll03.571,external,2a01:2a8:a13d:1:5000:69ff:fed2:6979,,,zh5-dll03.zh5.dfinity.network
mercury.zh5-dll04.572,external,2a01:2a8:a13d:1:5000:77ff:fe35:1f53,,,zh5-dll04.zh5.dfinity.network
mercury.zh5-dll05.573,external,2a01:2a8:a13d:1:5000:9cff:fe09:38ee,,,zh5-dll05.zh5.dfinity.network
mercury.zh5-dll06.574,external,2a01:2a8:a13d:1:5000:2aff:feb6:d8c2,,,zh5-dll06.zh5.dfinity.network
mercury.zh5-dll07.575,external,2a01:2a8:a13d:1:5000:2aff:fee4:d4bd,,,zh5-dll07.zh5.dfinity.network
mercury.zh5-dll08.576,external,2a01:2a8:a13d:1:5000:27ff:fe55:2b63,,,zh5-dll08.zh5.dfinity.network
mercury.zh5-dll09.577,external,2a01:2a8:a13d:1:5000:f9ff:fe60:7453,,,zh5-dll09.zh5.dfinity.network
mercury.zh5-dll10.578,external,2a01:2a8:a13d:1:5000:39ff:fe1e:d90b,,,zh5-dll10.zh5.dfinity.network
mercury.zh5-dll11.579,external,2a01:2a8:a13d:1:5000:8cff:fe37:fd3f,,,zh5-dll11.zh5.dfinity.network
mercury.zh5-dll12.580,external,2a01:2a8:a13d:1:5000:a4ff:fec2:1167,,,zh5-dll12.zh5.dfinity.network
mercury.zh5-dll13.581,external,2a01:2a8:a13d:1:5000:7fff:fe54:426f,,,zh5-dll13.zh5.dfinity.network
mercury.zh5-dll14.582,external,2a01:2a8:a13d:1:5000:62ff:fe25:345f,,,zh5-dll14.zh5.dfinity.network
mercury.zh5-dll15.583,external,2a01:2a8:a13d:1:5000:37ff:fe52:6f62,,,zh5-dll15.zh5.dfinity.network
mercury.zh5-dll16.584,external,2a01:2a8:a13d:1:5000:1cff:fe69:a760,,,zh5-dll16.zh5.dfinity.network
mercury.zh5-dll17.585,external,2a01:2a8:a13d:1:5000:e7ff:fe33:75d2,,,zh5-dll17.zh5.dfinity.network
mercury.zh5-dll18.586,external,2a01:2a8:a13d:1:5000:2fff:fe45:1c27,,,zh5-dll18.zh5.dfinity.network
mercury.zh5-dll19.587,external,2a01:2a8:a13d:1:5000:80ff:fe55:8bf1,,,zh5-dll19.zh5.dfinity.network
mercury.zh5-dll20.588,external,2a01:2a8:a13d:1:5000:32ff:fee7:8ae2,,,zh5-dll20.zh5.dfinity.network
mercury.zh5-dll21.589,external,2a01:2a8:a13d:1:5000:eeff:fe0e:e0c7,,,zh5-dll21.zh5.dfinity.network
mercury.zh5-dll22.590,external,2a01:2a8:a13d:1:5000:b7ff:fe90:a343,,,zh5-dll22.zh5.dfinity.network
mercury.zh5-dll23.591,external,2a01:2a8:a13d:1:5000:8aff:fef1:9c5,,,zh5-dll23.zh5.dfinity.network
mercury.zh5-dll24.592,external,2a01:2a8:a13d:1:5000:bfff:feb3:91ce,,,zh5-dll24.zh5.dfinity.network
mercury.zh5-dll25.593,external,2a01:2a8:a13d:1:5000:3eff:fe35:508d,,,zh5-dll25.zh5.dfinity.network
mercury.zh5-dll26.594,external,2a01:2a8:a13d:1:5000:83ff:fe1a:b66d,,,zh5-dll26.zh5.dfinity.network
mercury.zh5-dll27.595,external,2a01:2a8:a13d:1:5000:e6ff:fe42:d14c,,,zh5-dll27.zh5.dfinity.network
mercury.zh5-dll28.596,external,2a01:2a8:a13d:1:5000:cdff:fe79:bd6b,,,zh5-dll28.zh5.dfinity.network
mercury.zh6-dll01.865,external,2a01:2a8:a13c:1:5000:f7ff:fef2:f8a6,,,zh6-dll01.zh6.dfinity.network
mercury.zh6-dll02.866,external,2a01:2a8:a13c:1:5000:17ff:fe72:8354,,,zh6-dll02.zh6.dfinity.network
mercury.zh6-dll03.867,external,2a01:2a8:a13c:1:5000:d4ff:fece:f84,,,zh6-dll03.zh6.dfinity.network
mercury.zh6-dll04.868,external,2a01:2a8:a13c:1:5000:2bff:fe43:6004,,,zh6-dll04.zh6.dfinity.network
mercury.zh6-dll05.869,external,2a01:2a8:a13c:1:5000:e2ff:feb6:5067,,,zh6-dll05.zh6.dfinity.network
mercury.zh6-dll06.870,external,2a01:2a8:a13c:1:5000:b8ff:fe94:eb6c,,,zh6-dll06.zh6.dfinity.network
mercury.zh6-dll07.871,external,2a01:2a8:a13c:1:5000:d0ff:fec7:6e31,,,zh6-dll07.zh6.dfinity.network
mercury.zh6-dll08.872,external,2a01:2a8:a13c:1:5000:beff:fee4:fc1e,,,zh6-dll08.zh6.dfinity.network
mercury.zh6-dll09.873,external,2a01:2a8:a13c:1:5000:4dff:fecd:6de4,,,zh6-dll09.zh6.dfinity.network
mercury.zh6-dll10.874,external,2a01:2a8:a13c:1:5000:d3ff:fea1:efcb,,,zh6-dll10.zh6.dfinity.network
mercury.zh6-dll11.875,external,2a01:2a8:a13c:1:5000:d0ff:fe67:42dc,,,zh6-dll11.zh6.dfinity.network
mercury.zh6-dll12.876,external,2a01:2a8:a13c:1:5000:deff:fe8e:2663,,,zh6-dll12.zh6.dfinity.network
mercury.zh6-dll13.877,external,2a01:2a8:a13c:1:5000:33ff:fe88:b1b0,,,zh6-dll13.zh6.dfinity.network
mercury.zh6-dll14.878,external,2a01:2a8:a13c:1:5000:31ff:fe88:aed1,,,zh6-dll14.zh6.dfinity.network
mercury.zh6-dll15.879,external,2a01:2a8:a13c:1:5000:3cff:fe44:960c,,,zh6-dll15.zh6.dfinity.network
mercury.zh6-dll16.880,external,2a01:2a8:a13c:1:5000:eeff:fec4:c7d4,,,zh6-dll16.zh6.dfinity.network
mercury.zh6-dll17.881,external,2a01:2a8:a13c:1:5000:7cff:fe94:2812,,,zh6-dll17.zh6.dfinity.network
mercury.zh6-dll18.882,external,2a01:2a8:a13c:1:5000:22ff:feb4:9fdd,,,zh6-dll18.zh6.dfinity.network
mercury.zh6-dll19.883,external,2a01:2a8:a13c:1:5000:afff:fee6:e58f,,,zh6-dll19.zh6.dfinity.network
mercury.zh6-dll20.884,external,2a01:2a8:a13c:1:5000:c6ff:feba:ced6,,,zh6-dll20.zh6.dfinity.network
mercury.zh6-dll21.885,external,2a01:2a8:a13c:1:5000:21ff:fe60:3cb8,,,zh6-dll21.zh6.dfinity.network
mercury.zh6-dll22.886,external,2a01:2a8:a13c:1:5000:99ff:fee4:16f7,,,zh6-dll22.zh6.dfinity.network
mercury.zh6-dll23.887,external,2a01:2a8:a13c:1:5000:aeff:fea0:b168,,,zh6-dll23.zh6.dfinity.network
mercury.zh6-dll24.888,external,2a01:2a8:a13c:1:5000:37ff:feac:bb6b,,,zh6-dll24.zh6.dfinity.network
mercury.zh6-dll25.889,external,2a01:2a8:a13c:1:5000:77ff:fee7:8336,,,zh6-dll25.zh6.dfinity.network
mercury.zh6-dll26.890,external,2a01:2a8:a13c:1:5000:d0ff:fe0c:c610,,,zh6-dll26.zh6.dfinity.network
mercury.zh6-dll27.891,external,2a01:2a8:a13c:1:5000:c3ff:fe6b:37fa,,,zh6-dll27.zh6.dfinity.network
mercury.zh6-dll28.892,external,2a01:2a8:a13c:1:5000:32ff:fecf:afd6,,,zh6-dll28.zh6.dfinity.network
mercury.zh7-dll01.555,external,2a01:2a8:a13e:1:5000:a8ff:fe0e:fba,,,zh7-dll01.zh7.dfinity.network
mercury.zh7-dll02.556,external,2a01:2a8:a13e:1:5000:47ff:feba:929,,,zh7-dll02.zh7.dfinity.network
mercury.zh7-dll03.557,external,2a01:2a8:a13e:1:5000:92ff:fe12:d9db,,,zh7-dll03.zh7.dfinity.network
mercury.zh7-dll04.558,external,2a01:2a8:a13e:1:5000:edff:fe1a:cd91,,,zh7-dll04.zh7.dfinity.network
mercury.zh7-dll05.559,external,2a01:2a8:a13e:1:5000:18ff:fe2e:1c31,,,zh7-dll05.zh7.dfinity.network
mercury.zh7-dll06.560,external,2a01:2a8:a13e:1:5000:ebff:fe5f:e622,,,zh7-dll06.zh7.dfinity.network
mercury.zh7-dll07.561,external,2a01:2a8:a13e:1:5000:e1ff:fe0e:f2a4,,,zh7-dll07.zh7.dfinity.network
mercury.zh7-dll08.562,external,2a01:2a8:a13e:1:5000:26ff:fefa:8922,,,zh7-dll08.zh7.dfinity.network
mercury.zh7-dll09.563,external,2a01:2a8:a13e:1:5000:5cff:fe5e:3ad2,,,zh7-dll09.zh7.dfinity.network
mercury.zh7-dll10.564,external,2a01:2a8:a13e:1:5000:94ff:fed1:6843,,,zh7-dll10.zh7.dfinity.network
mercury.zh7-dll11.565,external,2a01:2a8:a13e:1:5000:52ff:fed5:2059,,,zh7-dll11.zh7.dfinity.network
mercury.zh7-dll12.566,external,2a01:2a8:a13e:1:5000:e4ff:fed5:1f99,,,zh7-dll12.zh7.dfinity.network
mercury.zh7-dll13.567,external,2a01:2a8:a13e:1:5000:f0ff:fe6b:f4e8,,,zh7-dll13.zh7.dfinity.network
mercury.zh7-dll14.568,external,2a01:2a8:a13e:1:5000:b1ff:fe66:e9cd,,,zh7-dll14.zh7.dfinity.network
mercury.zh8-asu02.960,external,2a00:fb01:400:200:5000:14ff:fe7d:6c54,,,zh8-asu02.zh8.dfinity.network
