name,node_type,ipv6,principal,subnet,physical_system
mercury.aw1-dll03.811,external,2604:7e00:30:3:6801:45ff:fe9b:9788,wbqzc-cvi3c-gnuak-ztcqs-j4ga3-6m64f-w2fmy-qjqve-lzvja-rfir7-kae,csyj4-zmann-ys6ge-3kzi6-onexi-obayx-2fvak-zersm-euci4-6pslt-lae,aw1-dll03.aw1.dfinity.network
mercury.aw1-dll04.812,external,2604:7e00:30:3:6801:f8ff:febc:a1d8,7z4rm-qncnt-olg6f-7ncqm-k4zpq-qdcn3-6g3rh-6y5km-2px22-bg2sr-xqe,unassigned,aw1-dll04.aw1.dfinity.network
mercury.aw1-dll05.813,external,2604:7e00:30:3:6801:4bff:fe97:f8ff,c5jxt-jeco5-6xmqb-rmmzv-m53fa-scouz-dutbt-inrqf-de7e2-2wiqx-xae,4ecnw-byqwz-dtgss-ua2mh-pfvs7-c3lct-gtf4e-hnu75-j7eek-iifqm-sqe,aw1-dll05.aw1.dfinity.network
mercury.aw1-dll06.814,external,2604:7e00:30:3:6801:ddff:fe2e:aed4,gc52d-oqi6l-auiz3-wg3pr-qrhhh-obbb2-mq6x2-xsugp-pubxd-lpjbd-lqe,unassigned,aw1-dll06.aw1.dfinity.network
mercury.aw1-dll07.815,external,2604:7e00:30:3:6801:23ff:fe14:30d0,5kk5o-wsnpr-qr37o-zex2a-hxrbz-nw3dz-urxjv-cgtmk-3fwxr-b6eez-iae,unassigned,aw1-dll07.aw1.dfinity.network
mercury.aw1-dll08.816,external,2604:7e00:30:3:6801:c7ff:fe6c:11a3,jjrbu-lwq3g-6z32f-54avq-c6jcp-sxp3o-kn4sf-hiiy4-jkuiy-252or-4ae,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,aw1-dll08.aw1.dfinity.network
mercury.aw1-dll09.817,external,2604:7e00:30:3:6801:baff:fed2:df1d,ijqzn-wklsd-asfzv-ixif4-u7lrb-dblfi-mcq2d-nrwuk-d6cys-jgnar-7qe,eq6en-6jqla-fbu5s-daskr-h6hx2-376n5-iqabl-qgrng-gfqmv-n3yjr-mqe,aw1-dll09.aw1.dfinity.network
mercury.aw1-dll10.818,external,2604:7e00:30:3:6801:1dff:feb4:5160,z3xsm-cbdou-eesh6-vctpe-2l7hn-qwtsa-rawbn-vapgu-wljp5-vfgso-fae,unassigned,aw1-dll10.aw1.dfinity.network
mercury.aw1-dll11.819,external,2604:7e00:30:3:6801:7ff:fe1a:e461,quee3-x7mo5-o22u7-ml55j-xatgs-btnqh-hxsgx-2yai2-octo4-icka5-dae,unassigned,aw1-dll11.aw1.dfinity.network
mercury.aw1-dll12.820,external,2604:7e00:30:3:6801:8eff:fe68:a7ec,xfozx-vhnrh-27riw-k6amn-pj4vh-t7qx3-bydxt-p6lv4-7ppyd-432fg-wae,unassigned,aw1-dll12.aw1.dfinity.network
mercury.aw1-dll13.821,external,2604:7e00:30:3:6801:6fff:fe3f:14a8,4akse-wjzws-t4sph-2me3c-554vx-raus2-tf5s2-g52pu-wfltp-pk3f6-hqe,unassigned,aw1-dll13.aw1.dfinity.network
mercury.aw1-dll14.822,external,2604:7e00:30:3:6801:80ff:fe0c:199,geihd-pwhjg-q3tno-beo64-ormih-pkjah-rrdlu-quwdk-nas5k-lmzoo-pae,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,aw1-dll14.aw1.dfinity.network
mercury.aw1-dll15.823,external,2604:7e00:30:3:6801:ccff:fe69:8a5e,iwdgm-6pgim-ozdkk-cix3d-4pjed-arzvh-cihgl-cnnkj-g3utd-xw3o7-kqe,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe,aw1-dll15.aw1.dfinity.network
mercury.aw1-dll16.824,external,2604:7e00:30:3:6801:91ff:fed9:6d5d,eu2gw-3uj2c-vhwzo-kx3tz-cmnte-3gymk-tza4c-z66f6-uuksx-x3g2m-xqe,cv73p-6v7zi-u67oy-7jc3h-qspsz-g5lrj-4fn7k-xrax3-thek2-sl46v-jae,aw1-dll16.aw1.dfinity.network
mercury.aw1-dll17.825,external,2604:7e00:30:3:6801:49ff:fe7e:15e6,55qds-ljsb5-6xzvg-x7wfe-otezc-xcmho-g3czx-pif5r-zv5zl-fikmq-tqe,unassigned,aw1-dll17.aw1.dfinity.network
mercury.aw1-dll18.826,external,2604:7e00:30:3:6801:7cff:fe97:2d04,cttab-pom2f-5a3ni-6rxwe-yt2nc-4kn4f-3jhd3-wo6hd-576cr-y6nge-2ae,2fq7c-slacv-26cgz-vzbx2-2jrcs-5edph-i5s2j-tck77-c3rlz-iobzx-mqe,aw1-dll18.aw1.dfinity.network
mercury.aw1-dll19.827,external,2604:7e00:30:3:6801:e3ff:fe6b:eebb,ww77d-34jmu-slkvr-kvwod-qqkef-rf73s-us6xc-ni24m-lyk5b-elzf4-mae,opn46-zyspe-hhmyp-4zu6u-7sbrh-dok77-m7dch-im62f-vyimr-a3n2c-4ae,aw1-dll19.aw1.dfinity.network
mercury.aw1-dll20.828,external,2604:7e00:30:3:6801:27ff:fe32:3310,3md72-bk7ui-3gh4x-c5v3k-qum57-birz4-o3sul-xxkab-jbv5g-brfbx-fqe,gmq5v-hbozq-uui6y-o55wc-ihop3-562wb-3qspg-nnijg-npqp5-he3cj-3ae,aw1-dll20.aw1.dfinity.network
mercury.aw1-dll21.829,external,2604:7e00:30:3:6801:7ff:fed3:7f13,q27gm-w54xc-sdczd-bnvpj-lp2vo-olxhx-twmgi-bjtur-g34fd-mai5l-gae,unassigned,aw1-dll21.aw1.dfinity.network
mercury.aw1-dll22.830,external,2604:7e00:30:3:6801:9fff:fe25:47f5,va53e-afslx-vabwe-whjns-r66hd-coh34-aeb7w-omrcv-3so2u-esow7-aae,3hhby-wmtmw-umt4t-7ieyg-bbiig-xiylg-sblrt-voxgt-bqckd-a75bf-rqe,aw1-dll22.aw1.dfinity.network
mercury.aw1-dll23.831,external,2604:7e00:30:3:6801:f6ff:fe07:972a,r7sia-tsoz3-f443d-66eke-rxk7n-zxv2s-5mieb-4jmi7-ja3mc-iugll-dqe,unassigned,aw1-dll23.aw1.dfinity.network
mercury.aw1-dll24.832,external,2604:7e00:30:3:6801:c5ff:fede:5cfa,lwlih-hyt6y-rpml5-centv-bpu3a-fkrtf-phnee-7yatu-3qayp-2ws4m-wqe,unassigned,aw1-dll24.aw1.dfinity.network
mercury.aw1-dll25.833,external,2604:7e00:30:3:6801:92ff:fe45:caa6,ygkiw-fwhds-ofhzk-3uon5-bhgcp-brjn6-viudd-nwfuo-pt6sq-chcuj-iqe,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,aw1-dll25.aw1.dfinity.network
mercury.aw1-dll26.834,external,2604:7e00:30:3:6801:b4ff:fea3:3bd1,w5nh3-v5yix-fnwcd-6iema-sj7yc-hprcf-5xju7-nj7iu-o5p4y-aq5pc-6ae,qxesv-zoxpm-vc64m-zxguk-5sj74-35vrb-tbgwg-pcird-5gr26-62oxl-cae,aw1-dll26.aw1.dfinity.network
mercury.aw1-dll27.835,external,2604:7e00:30:3:6801:abff:fe91:6618,g4eis-jmdlu-iiivf-75n73-uto6l-miezg-kluob-ogj6z-2llqc-pomjl-jae,mpubz-g52jc-grhjo-5oze5-qcj74-sex34-omprz-ivnsm-qvvhr-rfzpv-vae,aw1-dll27.aw1.dfinity.network
mercury.aw1-dll28.836,external,2604:7e00:30:3:6801:1eff:fe6e:6657,yujwb-ujbfv-apyte-q7roz-xophj-77vdu-3p7uu-kb3lu-wlyiw-srv6b-aae,unassigned,aw1-dll28.aw1.dfinity.network
mercury.bo1-dll01.837,dfinity,2600:c0d:3002:4:6801:f8ff:fe30:b32f,tkjd7-67pky-t52ju-l2nae-poag7-pmlkf-vvsrd-byrl7-tgh3z-ca7f2-rqe,unassigned,bo1-dll01.bo1.dfinity.network
mercury.bo1-dll02.838,dfinity,2600:c0d:3002:4:6801:5ff:fe3a:7089,,,bo1-dll02.bo1.dfinity.network
mercury.bo1-dll03.839,dfinity,2600:c0d:3002:4:6801:45ff:fe34:dbe7,ye7hj-6vkr5-lfzi5-kmlhk-ghdxd-nk4tu-tjjmh-hu5as-mpqs3-a27mc-xqe,unassigned,bo1-dll03.bo1.dfinity.network
mercury.bo1-dll04.840,dfinity,2600:c0d:3002:4:6801:e8ff:fe63:e52b,g3jye-pe4af-ugyxv-z7ag5-3m5ms-s3ibo-utma3-xqa5d-7742b-xb6tr-kae,unassigned,bo1-dll04.bo1.dfinity.network
mercury.bo1-dll05.841,dfinity,2600:c0d:3002:4:6801:bcff:fea0:dea1,tk7c2-vuwkh-cllbs-6wqbw-bilx5-g27gf-ytrm2-24llv-fl47r-tma5c-uae,unassigned,bo1-dll05.bo1.dfinity.network
mercury.bo1-dll06.842,dfinity,2600:c0d:3002:4:6801:94ff:fec9:6b,fd5e4-a2xzl-lxu7m-kjvn6-2arnt-jghro-rdrgx-zvvkd-j2hza-pbwl4-5qe,unassigned,bo1-dll06.bo1.dfinity.network
mercury.bo1-dll07.843,dfinity,2600:c0d:3002:4:6801:21ff:febb:aa9a,ojohy-bikhs-4rhct-vawxt-zejuj-as3nh-zg7x4-kd4vj-6snox-jg6vd-pae,unassigned,bo1-dll07.bo1.dfinity.network
mercury.bo1-dll08.844,dfinity,2600:c0d:3002:4:6801:59ff:fe2a:f53b,4wpdz-2h276-lbrzr-nro2a-c7cjl-ivkxz-psqjf-grrrc-7hqem-f66qd-zqe,unassigned,bo1-dll08.bo1.dfinity.network
mercury.bo1-dll09.845,dfinity,2600:c0d:3002:4:6801:46ff:fe78:ef9e,br34g-3vg7a-a5enq-jysmz-gm7nt-zz7np-6qiz6-nopmh-mfrwc-vspa3-tae,unassigned,bo1-dll09.bo1.dfinity.network
mercury.bo1-dll10.846,dfinity,2600:c0d:3002:4:6801:19ff:fe8c:de47,af7ti-auyik-jfsne-tljmz-6purg-2msmy-jw34z-b4ie3-abk5f-h23xt-zae,w4rem-dv5e3-widiz-wbpea-kbttk-mnzfm-tzrc7-svcj3-kbxyb-zamch-hqe,bo1-dll10.bo1.dfinity.network
mercury.bo1-dll11.847,dfinity,2600:c0d:3002:4:6801:1ff:fe38:393a,v2tn3-ioqn4-rkthu-o5urm-qk2zn-kwcyh-q7h5e-vncxr-refgi-wsgk5-6ae,unassigned,bo1-dll11.bo1.dfinity.network
mercury.bo1-dll12.848,dfinity,2600:c0d:3002:4:6801:bcff:fee7:4008,q2ucv-x7dv5-hheao-ocsye-jbg4z-enm75-ss62d-ehqhj-zwwm3-cap5q-tqe,unassigned,bo1-dll12.bo1.dfinity.network
mercury.bo1-dll13.849,dfinity,2600:c0d:3002:4:6801:3eff:fe99:d2,bd5ij-46qqy-2kvsc-dlrxx-ep6kx-thotd-3jyxy-xekbw-kkdta-jwi4t-dae,unassigned,bo1-dll13.bo1.dfinity.network
mercury.bo1-dll14.850,dfinity,2600:c0d:3002:4:6801:9eff:fe4d:57c5,rfik5-ueo7z-7onkv-gnw5z-abjr5-64i4i-prly4-edkr4-3myl3-zkovh-cae,unassigned,bo1-dll14.bo1.dfinity.network
mercury.bo1-dll15.851,dfinity,2600:c0d:3002:4:6801:95ff:fe9b:81c3,d3e4o-lzo7o-edq5a-aiebe-kudf7-j2dqh-fowbh-du4xw-luzlh-wxhd3-gqe,unassigned,bo1-dll15.bo1.dfinity.network
mercury.bo1-dll16.852,dfinity,2600:c0d:3002:4:6801:5bff:fe9c:57c6,wrlf2-3vbmx-cchct-vvdya-d53vz-tma44-zjv5t-xcbpv-qgaio-2333m-fae,unassigned,bo1-dll16.bo1.dfinity.network
mercury.bo1-dll17.853,dfinity,2600:c0d:3002:4:6801:89ff:fe7c:5cba,w5v5z-fcppt-a43do-cb2aq-uvl3a-kog7c-ijff2-3scow-pk7uf-6cr6q-jqe,unassigned,bo1-dll17.bo1.dfinity.network
mercury.bo1-dll18.854,dfinity,2600:c0d:3002:4:6801:f2ff:feb4:de96,5djxc-oflqt-exy2d-ka2dg-nndl7-pzw2n-sgquq-75cal-v23ht-uxzkt-tqe,unassigned,bo1-dll18.bo1.dfinity.network
mercury.bo1-dll19.855,dfinity,2600:c0d:3002:4:6801:82ff:fec9:49d5,67i4t-repqq-g4e5c-prcmq-nh3zp-xwdwz-e3pwf-w6sfw-gqr4i-znc4c-yae,unassigned,bo1-dll19.bo1.dfinity.network
mercury.bo1-dll20.856,dfinity,2600:c0d:3002:4:6801:d3ff:fe3a:c18e,nwjwl-gfnnf-zpo2o-ciacp-hvdgm-53rbb-5uysh-lleob-47rbt-rsehe-uae,unassigned,bo1-dll20.bo1.dfinity.network
mercury.bo1-dll21.857,dfinity,2600:c0d:3002:4:6801:dfff:fee7:5ae8,4jtgm-ywxcc-xh3o3-x2omx-tgmdm-gobca-agb3a-alvw4-dhmyn-khis6-xae,unassigned,bo1-dll21.bo1.dfinity.network
mercury.bo1-dll22.858,dfinity,2600:c0d:3002:4:6801:e0ff:fe3e:cd28,ik7kx-ejjyb-duuem-davt4-whf4q-t33ai-izjat-3yiko-kjjgw-3iago-qae,unassigned,bo1-dll22.bo1.dfinity.network
mercury.bo1-dll23.859,dfinity,2600:c0d:3002:4:6801:35ff:feb2:86e9,oa4zo-rk7lp-iwpe3-raybn-xique-c7lbx-qu5qn-qpzit-zzr73-asq36-zae,unassigned,bo1-dll23.bo1.dfinity.network
mercury.bo1-dll24.860,dfinity,2600:c0d:3002:4:6801:66ff:fef6:eb05,iev4c-24zfk-fk3t5-i24fh-e6yhu-xx26q-rzsdq-aukdo-xd2ex-thlpl-cqe,unassigned,bo1-dll24.bo1.dfinity.network
mercury.bo1-dll25.861,dfinity,2600:c0d:3002:4:6801:ccff:feca:b74a,dhuj2-ftdaf-zp53t-76w3c-xe4q4-x5cvo-uraiv-672js-h3bl4-hrhqz-2qe,unassigned,bo1-dll25.bo1.dfinity.network
mercury.bo1-dll26.862,dfinity,2600:c0d:3002:4:6801:e7ff:fe29:db0e,id2le-fhh6d-bqc5m-uza7x-tih4p-ghysr-otoju-dkuxz-y32qk-ygynt-7ae,unassigned,bo1-dll26.bo1.dfinity.network
mercury.bo1-dll27.863,dfinity,2600:c0d:3002:4:6801:c1ff:fea1:e37b,yqw3m-oz2zj-iumts-2b36x-2kgcr-iaeph-qsa4l-icno4-rqn7g-dqgcb-rae,unassigned,bo1-dll27.bo1.dfinity.network
mercury.bo1-dll28.864,dfinity,2600:c0d:3002:4:6801:18ff:fe27:db36,664pj-z6lri-encbc-qpm5p-gjv7i-qvf3s-uyst7-xpfal-xtkas-dbpgp-kqe,unassigned,bo1-dll28.bo1.dfinity.network
mercury.br1-dll01.155,external,2001:920:401a:1710:6801:94ff:fe18:6b54,uebtm-ibdgh-gez6h-kmgyq-wd2pp-6al3d-jasq5-ibchf-gevfq-z2bpx-jqe,unassigned,br1-dll01.br1.dfinity.network
mercury.br1-dll02.26,external,2001:920:401a:1710:6801:e8ff:fe87:19b,pelfv-7asze-55c7m-yuln4-u2uqy-suf4f-piwgu-fvju3-3nd7d-cbb56-sqe,unassigned,br1-dll02.br1.dfinity.network
mercury.br1-dll03.193,external,2001:920:401a:1710:6801:f2ff:fed3:6114,yh3a6-fzjir-23ow3-cnsz4-w56dj-veho7-qvu6c-psj3h-uscb5-4ikej-pae,k44fs-gm4pv-afozh-rs7zw-cg32n-u7xov-xqyx3-2pw5q-eucnu-cosd4-uqe,br1-dll03.br1.dfinity.network
mercury.br1-dll04.181,external,2001:920:401a:1710:6801:3ff:fe2e:9b33,dbdiq-igutu-o3uss-y7ms7-xh7du-cta2k-ar223-ms5cr-mjej5-vbxvc-qae,unassigned,br1-dll04.br1.dfinity.network
mercury.br1-dll05.47,external,2001:920:401a:1710:6801:62ff:fe32:e83b,eexw3-cwz3z-6antd-yoyyc-radeu-jmt66-7p2r7-kjbkn-cij4b-kwqrb-tqe,io67a-2jmkw-zup3h-snbwi-g6a5n-rm5dn-b6png-lvdpl-nqnto-yih6l-gqe,br1-dll05.br1.dfinity.network
mercury.br1-dll06.134,external,2001:920:401a:1710:6801:79ff:febe:b045,rphlf-rfstt-sg5fi-ytcie-gnuwt-osv5d-fg32b-stlgf-5ajgi-tiw2i-eae,unassigned,br1-dll06.br1.dfinity.network
mercury.br1-dll07.54,external,2001:920:401a:1710:6801:9eff:fef8:e0bd,xnraq-n62so-zdfy3-63wd4-dbf55-m2h66-xcpbu-laatr-52ytd-5gdv3-wae,unassigned,br1-dll07.br1.dfinity.network
mercury.br1-dll08.168,external,2001:920:401a:1710:6801:6bff:fec1:a039,2iak4-nkigs-mhmuo-eobu3-uxfqe-zsvsb-ncusv-z4qw4-fxa5j-mx3hq-tae,unassigned,br1-dll08.br1.dfinity.network
mercury.br1-dll09.100,external,2001:920:401a:1710:6801:b7ff:fecd:be01,swzzz-nct4o-kgh2s-fezeh-luamk-chexm-jsk4r-ks2qa-au63y-jtc7r-pae,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,br1-dll09.br1.dfinity.network
mercury.br1-dll10.232,external,2001:920:401a:1710:6801:abff:fe87:6237,tlrvk-uwtes-ghpse-oekbm-jsrow-lf5kk-gqff7-c27d4-ozpou-xugiv-nqe,unassigned,br1-dll10.br1.dfinity.network
mercury.br1-dll11.239,external,2001:920:401a:1710:6801:8cff:fe6c:cafd,ek3yy-o3qk4-xivlj-qik4h-tgbwt-kmyyv-po3lm-hhwll-o7p3w-qrc4s-hqe,cv73p-6v7zi-u67oy-7jc3h-qspsz-g5lrj-4fn7k-xrax3-thek2-sl46v-jae,br1-dll11.br1.dfinity.network
mercury.br1-dll12.496,external,2001:920:401a:1710:6801:9eff:fea5:c71,3smci-63tqe-6q5xc-wpdmj-pnhan-own4t-6km2r-77mfh-c2h7d-xzunk-cqe,csyj4-zmann-ys6ge-3kzi6-onexi-obayx-2fvak-zersm-euci4-6pslt-lae,br1-dll12.br1.dfinity.network
mercury.br1-dll13.220,external,2001:920:401a:1710:6801:beff:fece:53f3,2ew2x-bmzxs-o6sw6-xbxv6-efhzc-47y5k-vy5ce-luaqo-lecdi-33z4i-gqe,unassigned,br1-dll13.br1.dfinity.network
mercury.br1-dll14.240,external,2001:920:401a:1710:6801:edff:fe75:8b38,mvsqq-rkiq2-fuint-an5oz-eqvhk-qu3vj-hesjn-uhn52-z7f37-wxucs-eqe,unassigned,br1-dll14.br1.dfinity.network
mercury.br1-dll15.534,external,2001:920:401a:1710:6801:11ff:fece:9250,jsnfc-hogin-macy3-lfird-pfijz-d5jcg-woonn-sbtgx-gzh5h-jjvst-yae,unassigned,br1-dll15.br1.dfinity.network
mercury.br1-dll16.535,external,2001:920:401a:1710:6801:1cff:fe17:9aa0,3ecdy-dk5hn-gmh2r-4wral-uqy4v-4kly2-k6tb2-zqxyl-7ljhv-3xhes-cqe,unassigned,br1-dll16.br1.dfinity.network
mercury.br1-dll17.536,external,2001:920:401a:1710:6801:ebff:fe9c:98d9,fxdqu-epq5z-kmnok-ch46f-jxujv-of7ws-3ec4b-gszap-gtklj-sxfiv-wae,unassigned,br1-dll17.br1.dfinity.network
mercury.br1-dll18.320,external,2001:920:401a:1710:6801:58ff:fef5:f7dc,4i64c-7p2wc-yotet-r64av-qwt2b-hp3hm-v3wad-bp5md-aeotm-gsofp-jqe,unassigned,br1-dll18.br1.dfinity.network
mercury.br1-dll19.321,external,2001:920:401a:1710:6801:d8ff:fe9b:216,fabpy-po455-j7im4-iisoo-hrsvg-4nk6z-srkn2-yzxba-vmeoh-wmg42-kqe,unassigned,br1-dll19.br1.dfinity.network
mercury.br1-dll20.322,external,2001:920:401a:1710:6801:2bff:fe6d:2eaa,4txlq-o5ukt-if4pj-adxtx-jwp42-jch73-z5nfy-77gi5-4lll7-eou2p-rqe,unassigned,br1-dll20.br1.dfinity.network
mercury.br1-dll21.323,external,2001:920:401a:1710:6801:43ff:feb2:b5bf,ctwsk-mtlet-rcsk6-p44am-6yabc-psi27-den2q-gaeg4-lk5zi-hr23q-6ae,qxesv-zoxpm-vc64m-zxguk-5sj74-35vrb-tbgwg-pcird-5gr26-62oxl-cae,br1-dll21.br1.dfinity.network
mercury.br1-dll22.324,external,2001:920:401a:1710:6801:5ff:fe4d:bf4d,agoki-54kg7-2fdfq-lmnvz-bj5lc-xrkvs-dqjnr-s5as6-7jj7i-2xh4h-vae,unassigned,br1-dll22.br1.dfinity.network
mercury.br1-dll23.325,external,2001:920:401a:1710:6801:fbff:fe3c:b0b2,vdvh4-bdy7m-gyxbj-7pt5m-ykhey-mtobh-ul4kq-mwozd-t6enu-3pcau-jqe,pjljw-kztyl-46ud4-ofrj6-nzkhm-3n4nt-wi3jt-ypmav-ijqkt-gjf66-uae,br1-dll23.br1.dfinity.network
mercury.br1-dll24.326,external,2001:920:401a:1710:6801:c9ff:fe78:c1e,kehk3-dpd75-txcgc-plazi-gsgws-h6krw-lnflf-dr6zt-ly7c7-sohhp-6qe,unassigned,br1-dll24.br1.dfinity.network
mercury.br1-dll25.327,external,2001:920:401a:1710:6801:18ff:fe55:b218,gzwoq-ajoox-o6vj3-rncja-nekig-dhmqo-pxuwj-yu6a3-w4ygh-wof6w-6ae,unassigned,br1-dll25.br1.dfinity.network
mercury.br2-dll01.68,external,2001:920:401a:1706:6801:37ff:fe50:95a5,7aje7-x5bou-rvd6j-oixql-2ck5m-i5h4f-fi57i-jmazd-6zntm-a6jns-yqe,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,br2-dll01.br2.dfinity.network
mercury.br2-dll02.27,external,2001:920:401a:1706:6801:65ff:fefd:5641,pqmph-bzmo6-j3jt5-fmvhq-ivgnw-zjz5z-3qvuj-kl5dh-igy4n-ee4v3-bae,6pbhf-qzpdk-kuqbr-pklfa-5ehhf-jfjps-zsj6q-57nrl-kzhpd-mu7hc-vae,br2-dll02.br2.dfinity.network
mercury.br2-dll03.194,external,2001:920:401a:1706:6801:57ff:fe10:6658,72zkj-5lvrn-h34e6-glnwu-zzxom-p4gp4-5g7xi-jrh3y-2lpa7-gdrai-aqe,jtdsg-3h6gi-hs7o5-z2soi-43w3z-soyl3-ajnp3-ekni5-sw553-5kw67-nqe,br2-dll03.br2.dfinity.network
mercury.br2-dll04.135,external,2001:920:401a:1706:6801:a9ff:fed1:88f3,zf55c-ahazx-2tyce-wzyn4-h7gqz-nxemj-gsczg-664uk-shdjz-3aefu-rae,gmq5v-hbozq-uui6y-o55wc-ihop3-562wb-3qspg-nnijg-npqp5-he3cj-3ae,br2-dll04.br2.dfinity.network
mercury.br2-dll05.58,external,2001:920:401a:1706:6801:98ff:fe20:1905,dvg3p-fvcyy-2wb26-o3n2u-6l5uj-qp453-7ya4f-4x3ph-rvhmi-iflsi-wqe,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,br2-dll05.br2.dfinity.network
mercury.br2-dll06.207,external,2001:920:401a:1706:6801:5dff:fedc:600d,gbvwe-ycwmu-t2f6m-3ogof-774yg-nd3rh-6ptex-pcvr6-5p5ee-dsfig-wae,opn46-zyspe-hhmyp-4zu6u-7sbrh-dok77-m7dch-im62f-vyimr-a3n2c-4ae,br2-dll06.br2.dfinity.network
mercury.br2-dll07.88,external,2001:920:401a:1706:6801:97ff:fe3b:28e5,kdldi-idcju-r7agw-nm3au-un5cc-2zxtu-mtnlv-tzvmt-c5alf-yjqld-cqe,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe,br2-dll07.br2.dfinity.network
mercury.br2-dll08.101,external,2001:920:401a:1706:6801:3eff:fef9:524a,rhy7d-pjsmu-5ljz7-vuaio-ihiaq-iysyk-np226-tirem-kuw7n-v2i2w-iqe,mpubz-g52jc-grhjo-5oze5-qcj74-sex34-omprz-ivnsm-qvvhr-rfzpv-vae,br2-dll08.br2.dfinity.network
mercury.br2-dll09.241,external,2001:920:401a:1706:6801:eaff:feab:c0a8,zqwwk-hrvpl-isozp-ls5ab-wsej3-bvfry-gkebu-6542b-grakp-yxffy-4ae,w4asl-4nmyj-qnr7c-6cqq4-tkwmt-o26di-iupkq-vx4kt-asbrx-jzuxh-4ae,br2-dll09.br2.dfinity.network
mercury.br2-dll10.233,external,2001:920:401a:1706:6801:d2ff:fe2a:e445,rl4ec-tk6gm-5pc5u-2vtnm-vim5f-xgjik-iolpy-lhjof-yvnu2-mwixm-vae,shefu-t3kr5-t5q3w-mqmdq-jabyv-vyvtf-cyyey-3kmo4-toyln-emubw-4qe,br2-dll10.br2.dfinity.network
mercury.br2-dll11.242,external,2001:920:401a:1706:6801:1aff:fed8:7f6c,xzpf4-zeihc-upncx-zz65w-rep5j-xh2sy-yw6bg-qtgwu-5z3ez-er2gz-sae,unassigned,br2-dll11.br2.dfinity.network
mercury.bu1-dll01.497,external,2a04:9dc0:0:108:6801:e5ff:fe96:2d49,3iskn-dynsk-uqqdg-eivbf-2qcep-drp6k-5eiy7-zw3rc-unlem-xccdy-yae,brlsh-zidhj-3yy3e-6vqbz-7xnih-xeq2l-as5oc-g32c4-i5pdn-2wwof-oae,bu1-dll01.bu1.dfinity.network
mercury.bu1-dll02.498,external,2a04:9dc0:0:108:6801:96ff:fe80:c2c8,wjx4k-24wxy-us5yn-qsezv-du4ob-47l55-ffe7f-kn2p6-qquc6-4s4mp-6ae,w4asl-4nmyj-qnr7c-6cqq4-tkwmt-o26di-iupkq-vx4kt-asbrx-jzuxh-4ae,bu1-dll02.bu1.dfinity.network
mercury.bu1-dll03.16,external,2a04:9dc0:0:108:6801:d8ff:feb3:a9f4,j6uir-h4bk3-chdqr-hxnkr-3jp7o-yb3el-skdsd-7oejj-eubk5-5onvy-zae,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,bu1-dll03.bu1.dfinity.network
mercury.bu1-dll04.17,external,2a04:9dc0:0:108:6801:75ff:fe0f:ed97,ihb24-7542u-a5hwt-le3wd-ion4f-wbduk-yawte-kaxrd-bv5kf-7jyld-bqe,w4rem-dv5e3-widiz-wbpea-kbttk-mnzfm-tzrc7-svcj3-kbxyb-zamch-hqe,bu1-dll04.bu1.dfinity.network
mercury.bu1-dll05.499,external,2a04:9dc0:0:108:6801:d6ff:fe59:eae1,skzfd-vbz7c-5cbqo-6ejuw-nf6ks-c7doo-njtlq-gbcmw-smuwf-xes7h-4ae,lhg73-sax6z-2zank-6oer2-575lz-zgbxx-ptudx-5korm-fy7we-kh4hl-pqe,bu1-dll05.bu1.dfinity.network
mercury.bu1-dll06.328,external,2a04:9dc0:0:108:6801:cbff:fe29:9764,ys5ct-b73ij-z33xq-y4tej-vby6a-pwzjk-t7ob5-y5nub-oe4vo-alrjn-oae,qxesv-zoxpm-vc64m-zxguk-5sj74-35vrb-tbgwg-pcird-5gr26-62oxl-cae,bu1-dll06.bu1.dfinity.network
mercury.bu1-dll07.329,external,2a04:9dc0:0:108:6801:5dff:fe8a:ce4a,kpvfz-zg5cs-5ofal-k5zng-uop7b-gjm4v-z4ug3-sggef-4zu7x-ihvcw-yqe,snjp4-xlbw4-mnbog-ddwy6-6ckfd-2w5a2-eipqo-7l436-pxqkh-l6fuv-vae,bu1-dll07.bu1.dfinity.network
